year,source_file,sheet_id,title,csv_path,rows,cols
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.7,Passageiros vítimas em Portugal por luminosidade,data\processed\xlsx_raw\2023\5.7.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.8,Passageiros vítimas em Portugal por natureza do acidente,data\processed\xlsx_raw\2023\5.8.csv,32,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.9,Passageiros vítimas em Portugal por localização,data\processed\xlsx_raw\2023\5.9.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.10,Passageiros vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2023\5.10.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.11,Passageiros vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2023\5.11.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.12,Passageiros vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2023\5.12.csv,34,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.13,Passageiros vítimas em Portugal por acesssório de segurança,data\processed\xlsx_raw\2023\5.13.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.14,Passageiros vítimas em Portugal por sexo,data\processed\xlsx_raw\2023\5.14.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.1,Condutores vítimas em Portugal por região NUTS I,data\processed\xlsx_raw\2023\6.1.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.2,"Evolução dos condutores vítimas em Portugal, 2019 a 2023",data\processed\xlsx_raw\2023\6.2.csv,33,7
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.3,Condutores vítimas em Portugal por mês,data\processed\xlsx_raw\2023\6.3.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.4,Condutores vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2023\6.4.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.5,Condutores vítimas em Portugal por período horário,data\processed\xlsx_raw\2023\6.5.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.6,Condutores vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2023\6.6.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.7,Condutores vítimas em Portugal por luminosidade,data\processed\xlsx_raw\2023\6.7.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.8,Condutores vítimas em Portugal por natureza do acidente,data\processed\xlsx_raw\2023\6.8.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.9,Condutores vítimas em Portugal por localização,data\processed\xlsx_raw\2023\6.9.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.10,Condutores vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2023\6.10.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.11,Condutores vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2023\6.11.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.12,Condutores vítimas em Portugal por situação da licença de condução,data\processed\xlsx_raw\2023\6.12.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.13,Condutores vítimas em Portugal por categoria de veículo,data\processed\xlsx_raw\2023\6.13.csv,33,23
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.14,Condutores vítimas em Portugal por ações dos condutores,data\processed\xlsx_raw\2023\6.14.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.15,Condutores vítimas em Portugal por sexo,data\processed\xlsx_raw\2023\6.15.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.16,Condutores vítimas em Portugal por acessórios de segurança,data\processed\xlsx_raw\2023\6.16.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.17,Condutores vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2023\6.17.csv,33,27
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.1,Sinistralidade em Portugal por mês,data\processed\xlsx_raw\2024\1.1.csv,30,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.2,Sinistralidade em Portugal por dia da semana,data\processed\xlsx_raw\2024\1.2.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.3,Sinistralidade em Portugal por período horário,data\processed\xlsx_raw\2024\1.3.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.4,Sinistralidade em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2024\1.4.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.5,Sinistralidade em Portugal por condições de luminosidade,data\processed\xlsx_raw\2024\1.5.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.6,Sinistralidade em Portugal por natureza do acidente,data\processed\xlsx_raw\2024\1.6.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.7,Sinistralidade em Portugal por natureza detalhada do acidente,data\processed\xlsx_raw\2024\1.7.csv,33,18
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.8,Sinistralidade em Portugal por localização do acidente,data\processed\xlsx_raw\2024\1.8.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.9,Sinistralidade em Portugal por tipo de via,data\processed\xlsx_raw\2024\1.9.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.10,Sinistralidade em Portugal por distrito e R.A.,data\processed\xlsx_raw\2024\1.10.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",2.1,Veículos intervenientes em acidentes com vítimas em Portugal por categoria e natureza do acidente,data\processed\xlsx_raw\2024\2.1.csv,33,18
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",2.2,Veículos intervenientes em acidentes com vítimas em Portugal por categoria e idade do veículo,data\processed\xlsx_raw\2024\2.2.csv,33,29
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",2.3,Veículos intervenientes em acidentes com vítimas em Portugal por NUTS I e categoria de veículo,data\processed\xlsx_raw\2024\2.3.csv,40,20
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",3.1,Vítimas em Portugal por categoria de utente,data\processed\xlsx_raw\2024\3.1.csv,33,23
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",3.2,Vítimas em Portugal por categoria de veículo,data\processed\xlsx_raw\2024\3.2.csv,33,23
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",3.3,Vítimas em Portugal por sexo,data\processed\xlsx_raw\2024\3.3.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",3.4,Vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2024\3.4.csv,34,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",3.5,"Vítimas mortais em Portugal por milhão de habitantes, segundo o grupo etário",data\processed\xlsx_raw\2024\3.5.csv,34,12
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.1,Peões vítimas em Portugal por regiões NUTS I,data\processed\xlsx_raw\2024\4.1.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.2,"Evolução peões vítimas em Portugal, 2019 a 2024",data\processed\xlsx_raw\2024\4.2.csv,34,7
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.3,Peões vítimas em Portugal por mês,data\processed\xlsx_raw\2024\4.3.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.4,Peões vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2024\4.4.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.5,Peões vítimas em Portugal por período horário,data\processed\xlsx_raw\2024\4.5.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.6,Peões vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2024\4.6.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.7,Peões vítimas em Portugal segundo a luminosidade,data\processed\xlsx_raw\2024\4.7.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.8,Peões vítimas em Portugal segundo a localização,data\processed\xlsx_raw\2024\4.8.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.9,Peões vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2024\4.9.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.10,Peões vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2024\4.10.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.11,Peões vítimas em Portugal por ação do peão,data\processed\xlsx_raw\2024\4.11.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.12,Peões vítimas em Portugal por sexo,data\processed\xlsx_raw\2024\4.12.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",4.13,Peões vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2024\4.13.csv,35,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.1,"Passageiros vítimas em Portugal, por NUTS I",data\processed\xlsx_raw\2024\5.1.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.2,"Passageiros vítimas em Portugal, 2019 a 2024",data\processed\xlsx_raw\2024\5.2.csv,34,6
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.3,Passageiros vítimas em Portugal por mês,data\processed\xlsx_raw\2024\5.3.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.4,Passageiros vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2024\5.4.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.5,Passageiros vítimas em Portugal por período horário,data\processed\xlsx_raw\2024\5.5.csv,34,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.6,Passageiros vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2024\5.6.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.7,Passageiros vítimas em Portugal por luminosidade,data\processed\xlsx_raw\2024\5.7.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.8,Passageiros vítimas em Portugal por natureza do acidente,data\processed\xlsx_raw\2024\5.8.csv,32,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.9,Passageiros vítimas em Portugal por localização,data\processed\xlsx_raw\2024\5.9.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.10,Passageiros vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2024\5.10.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.11,Passageiros vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2024\5.11.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.12,Passageiros vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2024\5.12.csv,35,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.13,Passageiros vítimas em Portugal por acesssório de segurança,data\processed\xlsx_raw\2024\5.13.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",5.14,Passageiros vítimas em Portugal por sexo,data\processed\xlsx_raw\2024\5.14.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.1,Condutores vítimas em Portugal por região NUTS I,data\processed\xlsx_raw\2024\6.1.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.2,"Evolução dos condutores vítimas em Portugal, 2019 a 2024",data\processed\xlsx_raw\2024\6.2.csv,34,7
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.3,Condutores vítimas em Portugal por mês,data\processed\xlsx_raw\2024\6.3.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.4,Condutores vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2024\6.4.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.5,Condutores vítimas em Portugal por período horário,data\processed\xlsx_raw\2024\6.5.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.6,Condutores vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2024\6.6.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.7,Condutores vítimas em Portugal por luminosidade,data\processed\xlsx_raw\2024\6.7.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.8,Condutores vítimas em Portugal por natureza do acidente,data\processed\xlsx_raw\2024\6.8.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.9,Condutores vítimas em Portugal por localização,data\processed\xlsx_raw\2024\6.9.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.10,Condutores vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2024\6.10.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.11,Condutores vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2024\6.11.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.12,Condutores vítimas em Portugal por situação da licença de condução,data\processed\xlsx_raw\2024\6.12.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.13,Condutores vítimas em Portugal por categoria de veículo,data\processed\xlsx_raw\2024\6.13.csv,33,23
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.14,Condutores vítimas em Portugal por ações dos condutores,data\processed\xlsx_raw\2024\6.14.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.15,Condutores vítimas em Portugal por sexo,data\processed\xlsx_raw\2024\6.15.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.16,Condutores vítimas em Portugal por acessórios de segurança,data\processed\xlsx_raw\2024\6.16.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",6.17,Condutores vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2024\6.17.csv,34,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,1,"Sinistralidade em Portugal, 2024 vs 2019",data\processed\xlsx_raw\2024\1.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,2,"Sinistralidade em Portugal, 2024 vs 2023",data\processed\xlsx_raw\2024\2.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,3,Evolução da Sinistralidade no Continente,data\processed\xlsx_raw\2024\3.csv,39,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,4 e 5,,data\processed\xlsx_raw\2024\4 e 5.csv,53,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,6,Sinistralidade no Continente por dia da semana,data\processed\xlsx_raw\2024\6.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,7,Sinistralidade no Continente por período horário,data\processed\xlsx_raw\2024\7.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,8,Sinistralidade no Continente por fatores atmosféricos,data\processed\xlsx_raw\2024\8.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,9 e 10,,data\processed\xlsx_raw\2024\9 e 10.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,11 e 12,,data\processed\xlsx_raw\2024\11 e 12.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,13 e 14,,data\processed\xlsx_raw\2024\13 e 14.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,15,Sinistralidade no Continente por distrito,data\processed\xlsx_raw\2024\15.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,16 e 17,,data\processed\xlsx_raw\2024\16 e 17.csv,48,21
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,18,Sinistralidade no Continente por categoria de veículo,data\processed\xlsx_raw\2024\18.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,19 e 20,,data\processed\xlsx_raw\2024\19 e 20.csv,49,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,21,"Vítimas mortais por entidade gestora de via (EGV), resumo janeiro a dezembro de 2019 e de 2024",data\processed\xlsx_raw\2024\21.csv,50,21
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,22,Condutores e veículos fiscalizados,data\processed\xlsx_raw\2024\22.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,23,Infrações,data\processed\xlsx_raw\2024\23.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,24,Tipologia de infrações,data\processed\xlsx_raw\2024\24.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,25,Infrações por excesso de velocidade,data\processed\xlsx_raw\2024\25.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,26,Infrações por influência de álcool,data\processed\xlsx_raw\2024\26.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,27,Detenções,data\processed\xlsx_raw\2024\27.csv,48,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,28,Número de pontos disponíveis dos condutores que se encontravam sancionados com subtração de pontos em dezembro de 2024,data\processed\xlsx_raw\2024\28.csv,47,27
2024,Cópia de Cópia de Anexo ao Relatório Anual de Sinistralidade 24h e fiscalização rodoviária 2024.xlsx,29,"Número de cartas cassadas, 2016 – dezembro de 2024",data\processed\xlsx_raw\2024\29.csv,46,28
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",1,"Sinistralidade em Portugal, 2025 vs 2019",data\processed\xlsx_raw\2025\1.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",2,"Sinistralidade em Portugal, 2025 vs 2024",data\processed\xlsx_raw\2025\2.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",3,Evolução da Sinistralidade no Continente,data\processed\xlsx_raw\2025\3.csv,40,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",4 e 5,,data\processed\xlsx_raw\2025\4 e 5.csv,47,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",6,Sinistralidade em Portugal por dia da semana,data\processed\xlsx_raw\2025\6.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",7,Sinistralidade em Portugal por período horário,data\processed\xlsx_raw\2025\7.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",8,Sinistralidade em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2025\8.csv,47,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",9 e 10,,data\processed\xlsx_raw\2025\9 e 10.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",11 e 12,,data\processed\xlsx_raw\2025\11 e 12.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",13 e 14,,data\processed\xlsx_raw\2025\13 e 14.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",15,Sinistralidade em Portugal por distrito e R. A.,data\processed\xlsx_raw\2025\15.csv,50,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",16 e 17,,data\processed\xlsx_raw\2025\16 e 17.csv,48,21
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",18,Veículos intervenientes em acidentes com vítimas em Portugal por categoria de veículo,data\processed\xlsx_raw\2025\18.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",19 e 20,,data\processed\xlsx_raw\2025\19 e 20.csv,49,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",21,"Vítimas mortais por entidade gestora de via (EGV), resumo janeiro a setembro 2025",data\processed\xlsx_raw\2025\21.csv,53,19
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",22,Condutores e veículos fiscalizados,data\processed\xlsx_raw\2025\22.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",23,Infrações,data\processed\xlsx_raw\2025\23.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",24,Tipologia de infrações,data\processed\xlsx_raw\2025\24.csv,48,27
2025,"Anexo ao Relatório de Sinistralidade 24h, fiscalização e contraordenações rodoviárias_setembro de 2025.xlsx",25,Infrações por excesso de velocidade,data\processed\xlsx_raw\2025\25.csv,48,27
