distrito,ano,concelho,data,hora,mortos,feridos_graves,via,km,natureza,source_file
Castelo Branco,2004,C. Branco,2004-05-16,22:10:00,1,1,EN233,104.400,Atrop. de peões,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-10-09,20:28:00,1,1,A23,119.000,Col. c/ veic ou obst.faixa rod.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-10-27,06:40:00,1,0,A23,134.400,Col. c/ veic ou obst.faixa rod.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-04-05,08:30:00,1,1,IP2,106.500,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-01-03,17:30:00,0,1,EF,,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-03-29,13:35:00,0,1,EN112,81.000,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-08-29,15:50:00,0,3,EN233,98.400,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-09-09,15:30:00,0,1,Av. Brasil,,Col. lat. c/ veíc. em mov.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-05-17,12:40:00,0,1,Av. do Empresário,,Col. lat. c/ veíc. em mov.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-03-20,18:15:00,0,1,EM1243,0.001,Col. lat. c/ veíc. em mov.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-03-09,16:40:00,0,1,Vasconcelos,,Col. lat. c/ veíc. em mov.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-01-05,14:00:00,0,1,A23,114.500,Col. lat. c/ veíc. em mov.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-03-31,03:00:00,0,1,EN233,125.000,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-05-16,19:10:00,0,1,AV. Inf. Sagres,,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-11-12,02:30:00,0,1,Estr. Bruno Pires,,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-12-18,12:15:00,0,2,EM548-1,0.001,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-02-15,08:00:00,0,1,A23,124.860,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-06-24,10:20:00,1,0,EN233,89.400,Desp.c/colisão c/veíc imob./obst.,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-12-16,12:15:00,0,1,EN18-2,6.500,Despiste com fuga,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-06-02,00:00:00,0,1,AV. Europa,,Desp. c/ transp. disp. ret. lateral,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-04-10,01:00:00,1,0,EN233,128.100,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-01-26,20:10:00,0,1,R. Gil Vicente,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-01-18,09:55:00,1,0,EM548-1,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-07-31,04:30:00,1,0,EM,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-03-16,13:10:00,0,1,EN352,32.500,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-10-13,17:45:00,1,0,Outra Via,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-04-05,09:20:00,0,1,R. Bonfim/B. Boa Esperança,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-10-14,16:50:00,1,0,EN18,92.115,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-10-22,16:10:00,0,1,EN112,65.800,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-12-16,10:30:00,0,1,EN112,67.800,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-12-05,05:25:00,1,1,EN233,104.400,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-01-14,08:10:00,0,1,A23,119.400,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,C. Branco,2004-06-20,18:50:00,0,1,R. Cemitério,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-06-26,10:45:00,0,1,AV. Torrado Silva,,Atrop. de peões,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-11-13,16:45:00,0,1,Caminho Florestal,,Atrop. de peões,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-11-22,09:45:00,0,1,Alameda da Europa,0.000,Atrop. de peões,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-12-07,17:40:00,1,0,EN18-3,3.950,Atrop. de peões,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-04-06,09:35:00,0,1,EN339,33.900,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-12-23,19:20:00,1,0,EM513,,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-09-10,01:30:00,0,2,Av. Universidade,,Colisão frontal,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-10-18,00:30:00,1,0,EF,,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-09-16,18:40:00,0,1,A23,167.200,Desp. c/ capotamento,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-10-10,21:00:00,1,0,EN18,28.700,Desp.c/colisão c/veíc imob./obst.,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-10-03,19:00:00,0,1,R.da Amoreira,,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,Covilhã,2004-07-23,18:20:00,0,1,EN339,20.900,Despiste simples,Castelo Branco 2004.pdf
Castelo Branco,2004,Fundão,2004-07-21,08:00:00,0,1,EN18,57.420,Atrop. de peões,Castelo Branco 2004.pdf
Coimbra,2004,Arganil,2004-08-15,19:15:00,1,0,EM522,0.001,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Arganil,2004-10-03,13:35:00,0,1,EN344,9.500,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-01-31,19:30:00,1,0,Oliveira,,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-03-30,14:15:00,0,4,EM584-1,,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-06-18,10:50:00,0,1,EN109,98.800,Col. traseira c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-06-11,18:50:00,0,1,EM583,11.000,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-06-15,06:00:00,0,1,EN335-1,,Despiste s/disp. de retenção,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-09-11,16:05:00,0,1,EM630,,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-09-19,15:00:00,0,1,EM613,0.000,Despiste c/capotamento,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-11-21,15:15:00,0,2,A1,206.350,Despiste c/capotamento,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-11-24,14:55:00,1,0,R. Heróis do Ultramar,0.000,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-01-24,18:20:00,1,0,EM,,Col. traseira c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-02-09,23:20:00,1,0,EN234,9.100,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-06-26,10:16:00,0,1,A1,209.247,Despiste c/disp. de retenção,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-06-07,12:15:00,1,0,EM,,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-06-14,11:15:00,0,1,EM583,,Col. traseira c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-07-20,11:45:00,1,0,EM531,,Despiste simples,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-12-06,21:30:00,0,1,EN234-1,2.570,Col. traseira c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-12-03,08:40:00,0,1,EN234,15.925,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Cantanhede,2004-12-29,18:45:00,0,1,EM584,0.000,Colisão c/outras situações,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-07-14,22:00:00,1,0,EM,,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-05-24,14:10:00,1,0,EN111,31.850,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-05-01,01:30:00,1,0,EM,,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-03-31,21:40:00,0,1,EM576,4.600,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-02-24,17:30:00,0,1,EN111,38.800,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-02-20,14:30:00,0,1,EN1,199.900,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-02-16,14:15:00,0,1,EN111,27.270,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-01-26,09:40:00,0,1,EN1,197.900,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-01-16,10:15:00,0,1,EN111,29.350,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-01-13,05:10:00,1,1,EN234-1,15.500,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-02-18,13:20:00,1,1,Arruamento,,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-04-05,17:55:00,1,2,Arruamento,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-04-09,21:15:00,1,2,Arruamento,,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-11-15,13:30:00,0,1,E. G. Inglesa,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-10-14,06:50:00,1,0,VIARAP.TAV,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-03-28,18:10:00,1,0,EN1,,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-08-19,17:05:00,1,0,B. Monte,,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-06-28,00:30:00,1,1,R. Central Passos,,Despiste simples,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-09-19,20:15:00,0,1,IC2,,Desp. c/transp. disp. ret. lateral,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-04-30,19:15:00,0,1,VIARAP.TAV,,Atropelamento com fuga,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-02-05,18:05:00,0,1,EN111,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-01-16,06:00:00,0,1,Estrada Murtal,,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-01-18,14:40:00,0,1,Av. Afonso Henriques,,Col. lat. c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-01-11,18:35:00,0,2,Av. Lousã,,Col. traseira c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-12-18,03:20:00,0,1,Av. Gouveia Monteiro,,Despiste s/disp. de retenção,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-11-30,08:55:00,1,0,Circular Externa,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-11-14,20:45:00,1,0,EN11-1,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-12-02,08:50:00,1,0,IP3,43.700,Col. traseira c/veic. em mov.,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-10-08,08:30:00,0,1,EN1,183.660,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-12-15,08:30:00,0,1,R. do Mare,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-09-05,16:50:00,0,1,EN17,6.100,Colisão choque em cadeia,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-08-08,04:30:00,0,1,EN1,197.400,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-07-31,10:45:00,0,1,Santos,,Atropelamento de peões,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-07-20,19:10:00,1,0,EM535,,Despiste c/capotamento,Coimbra 2004.pdf
Coimbra,2004,Coimbra,2004-07-29,23:40:00,1,0,EN17,7.350,Colisão frontal,Coimbra 2004.pdf
Coimbra,2004,Cond.-a-Nova,2004-05-16,21:00:00,0,1,EM605,,Desp.c/colisão c/veíc.imob./obst.,Coimbra 2004.pdf
Faro,2004,Albufeira,2004-01-14,09:45:00,0,2,EN395,61.500,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-02-28,15:30:00,0,1,EM526,,Despiste simples,Faro 2004.pdf
Faro,2004,Albufeira,2004-02-21,22:45:00,0,1,Lg. Ferreiras,,Despiste simples,Faro 2004.pdf
Faro,2004,Albufeira,2004-02-27,16:55:00,0,1,EN125,68.200,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-03-23,10:10:00,0,2,IC1,735.500,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-03-29,09:10:00,1,2,A2,233.400,Despiste c/capotamento,Faro 2004.pdf
Faro,2004,Albufeira,2004-03-13,19:50:00,0,1,EN125,68.500,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-03-10,16:30:00,0,1,Estrada Pateo / Guia,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-04-15,07:30:00,1,0,Av. Infante D. Henrique,,Despiste c/capotamento,Faro 2004.pdf
Faro,2004,Albufeira,2004-04-08,20:50:00,0,1,Av. Sá Carneiro Norte,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-05-23,17:30:00,1,0,A22,47.057,Despiste c/disp. de retenção,Faro 2004.pdf
Faro,2004,Albufeira,2004-05-27,08:50:00,0,1,EM526,,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-06-23,19:15:00,0,1,EM526,,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-06-25,23:35:00,1,0,EN395,56.800,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-06-01,19:30:00,0,2,EN270,6.400,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-08-02,18:45:00,0,1,EM1285,,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-09-04,00:00:00,0,1,EN395,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-11-22,18:30:00,0,1,Rua António Aleixo,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-10-15,21:45:00,0,1,Cruzamento Vale Parra,,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-10-31,21:15:00,0,1,EM1281,,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-10-23,21:30:00,1,0,EN125,6.850,Colisão c/outras situações,Faro 2004.pdf
Faro,2004,Albufeira,2004-10-09,22:30:00,1,0,R. do Cemitério Velho,,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-10-21,08:45:00,1,0,Praia,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-11-26,18:30:00,1,0,EM526-1,,Col. traseira c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-11-25,17:40:00,0,1,EN125,68.500,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-09-04,01:10:00,0,1,Caminho das Almas,,Despiste simples,Faro 2004.pdf
Faro,2004,Albufeira,2004-08-13,17:00:00,0,2,EN125,69.500,Col. traseira c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-01-17,19:05:00,0,1,Terminal Rodoviário Eva,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-09,15:30:00,0,1,EN395,59.500,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-13,06:00:00,0,1,A22,51.650,Despiste c/capotamento,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-18,00:10:00,0,1,EN125,75.700,Col. c/veic. ou obst. faixa rod.,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-25,21:15:00,0,2,EM1281,,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-24,08:00:00,0,1,Av. Infante D. Henrique,,Desp.c/colisão c/veíc.imob./obst.,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-22,20:30:00,0,1,Av. 25 de Abril,,Atropelamento de peões,Faro 2004.pdf
Faro,2004,Albufeira,2004-07-17,20:30:00,1,0,Av. Dos Descobrimentos,,Despiste simples,Faro 2004.pdf
Faro,2004,Albufeira,2004-06-01,12:15:00,0,2,EN395,55.000,Colisão frontal,Faro 2004.pdf
Faro,2004,Albufeira,2004-06-15,16:15:00,0,1,EM1287,,Col. c/veic. ou obst. faixa rod.,Faro 2004.pdf
Faro,2004,Alcoutim,2004-08-04,15:47:00,0,1,EN124,101.550,Colisão frontal,Faro 2004.pdf
Faro,2004,Alcoutim,2004-06-03,18:00:00,0,3,EN122,77.200,Desp.c/colisão c/veíc.imob./obst.,Faro 2004.pdf
Faro,2004,Alcoutim,2004-06-29,01:20:00,0,1,EN124,107.150,Despiste simples,Faro 2004.pdf
Faro,2004,Alcoutim,2004-05-27,13:35:00,0,1,EM506,,Despiste simples,Faro 2004.pdf
Faro,2004,Aljezur,2004-05-20,10:55:00,1,0,EN120,151.200,Despiste c/capotamento,Faro 2004.pdf
Faro,2004,Aljezur,2004-03-20,20:15:00,2,0,EM,,Colisão frontal,Faro 2004.pdf
Faro,2004,Aljezur,2004-05-20,14:30:00,0,2,EN120,130.300,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Aljezur,2004-08-31,17:00:00,0,1,EN120,129.380,Colisão choque em cadeia,Faro 2004.pdf
Faro,2004,Aljezur,2004-08-30,08:30:00,1,0,EN120,137.650,Col. lat. c/veic. em mov.,Faro 2004.pdf
Faro,2004,Aljezur,2004-05-07,07:00:00,0,1,EN120,142.100,Colisão frontal,Faro 2004.pdf
Faro,2004,Aljezur,2004-01-04,15:45:00,0,2,EN120,150.300,Colisão frontal,Faro 2004.pdf
Faro,2004,Castro Marim,2004-01-30,17:30:00,0,1,EM1063,7.000,Colisão frontal,Faro 2004.pdf
Faro,2004,Castro Marim,2004-03-28,14:55:00,0,1,EN125,149.900,Col. traseira c/veic. em mov.,Faro 2004.pdf
Faro,2004,Castro Marim,2004-10-24,00:00:00,0,2,Av. 24 Junho,,Despiste simples,Faro 2004.pdf
Faro,2004,Castro Marim,2004-10-24,10:30:00,1,0,R. da Volta,,Despiste c/capotamento,Faro 2004.pdf
Faro,2004,Faro,2004-11-06,20:45:00,1,0,EM520-2,10.000,Despiste simples,Faro 2004.pdf
Faro,2004,Faro,2004-11-25,21:30:00,0,1,EN125,102.500,Despiste c/capotamento,Faro 2004.pdf
Faro,2004,Faro,2004-09-08,21:30:00,1,1,EM527,0.010,Colisão com fuga,Faro 2004.pdf
Faro,2004,Faro,2004-07-03,14:30:00,0,1,EM2010,,Atropelamento de peões,Faro 2004.pdf
Guarda,2004,Almeida,2004-10-16,18:15:00,0,2,EN324,90.250,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Almeida,2004-10-01,04:30:00,2,0,EN332,63.800,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Almeida,2004-10-21,13:30:00,1,0,EM1086,1.750,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Almeida,2004-09-01,10:15:00,0,2,EN322,65.200,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Almeida,2004-03-17,07:40:00,1,1,Acesso parque TIR,,Despiste simples,Guarda 2004.pdf
Guarda,2004,Almeida,2004-04-10,03:30:00,0,1,Av. das Tílias,,Despiste simples,Guarda 2004.pdf
Guarda,2004,Almeida,2004-08-27,20:00:00,0,1,EN332,7.394,Despiste simples,Guarda 2004.pdf
Guarda,2004,Almeida,2004-08-01,13:35:00,0,1,EM567,,Despiste s/disp. de retenção,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-09-26,15:00:00,1,0,EM557-2,,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-10-17,16:00:00,0,1,EM554-3,,Despiste simples,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-02-26,16:45:00,1,1,IP5,136.800,Despiste simples,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-01-31,06:00:00,0,1,EN16,155.400,Despiste s/disp. de retenção,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-06-25,18:30:00,0,2,EM554,,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-08-21,01:30:00,3,2,IP5,140.037,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Celorico Beira,2004-10-08,16:15:00,0,1,EN102,134.100,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Rodrigo,2004-04-22,16:45:00,1,0,EM604-1,,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Rodrigo,2004-07-25,00:45:00,0,1,EN221,115.650,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Rodrigo,2004-05-29,12:20:00,0,2,EM601,,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Rodrigo,2004-04-26,17:10:00,1,0,EM604-1,,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Rodrigo,2004-05-23,13:00:00,1,0,EN221,126.800,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Rodrigo,2004-08-05,08:15:00,1,0,EN221,128.055,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Fornos Algodres,2004-01-02,11:45:00,0,1,EM1094,,Colisão com fuga,Guarda 2004.pdf
Guarda,2004,Fornos Algodres,2004-10-19,09:45:00,0,1,IP5,132.620,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Fornos Algodres,2004-07-06,01:00:00,0,1,EN16,130.722,Despiste simples,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-11-18,17:30:00,0,1,R. Cerca,,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-01-21,14:05:00,1,0,EN17,118.800,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-02-15,19:00:00,0,1,R. Pe. Adelino Oliveira,,Desp.c/colisão c/veíc.imob./obst.,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-03-13,01:45:00,0,1,EN232,34.250,Despiste simples,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-03-11,21:30:00,0,2,EM523,,Despiste simples,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-03-20,16:15:00,0,1,EN330-1,0.200,Despiste simples,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-03-25,09:15:00,0,1,EN17,105.927,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-06-27,17:00:00,0,1,EN232,18.400,Despiste simples,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-06-10,07:45:00,0,1,EN330,45.950,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-10-12,16:00:00,0,1,Parque Intermarché,,Atropelamento de peões,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-10-15,10:55:00,0,1,EN330,37.700,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-10-31,18:30:00,0,1,EN338-1,27.900,Despiste simples,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-10-06,16:10:00,1,0,EN17,108.619,Desp.c/colisão c/veíc.imob./obst.,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-11-18,23:15:00,0,1,EM532,4.500,Desp.c/colisão c/veíc.imob./obst.,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-11-08,23:40:00,0,1,EN17,116.000,Colisão com fuga,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-09-28,00:25:00,0,1,EN17,103.900,Desp.c/colisão c/veíc.imob./obst.,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-07-10,22:30:00,0,3,EN17,115.600,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Gouveia,2004-07-20,20:55:00,1,0,EN330,34.945,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Guarda,2004-01-10,23:30:00,1,2,IP5,159.450,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Guarda,2004-01-21,08:50:00,0,1,EM530,,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Guarda,2004-03-20,15:00:00,1,0,IP5,161.170,Desp.c/colisão c/veíc.imob./obst.,Guarda 2004.pdf
Guarda,2004,Guarda,2004-05-09,04:30:00,0,1,IP5,154.400,Desp. c/transp. disp. ret. lateral,Guarda 2004.pdf
Guarda,2004,Guarda,2004-08-16,08:00:00,0,1,IP5,153.650,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Guarda,2004-11-23,00:00:00,0,2,EM531,5.452,Colisão frontal,Guarda 2004.pdf
Guarda,2004,Guarda,2004-12-14,02:40:00,1,0,EN221,177.780,Desp.c/colisão c/veíc.imob./obst.,Guarda 2004.pdf
Guarda,2004,Guarda,2004-12-10,08:30:00,0,2,A25,170.330,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Guarda,2004-12-19,00:50:00,0,1,IP5,159.600,Col. lat. c/veic. em mov.,Guarda 2004.pdf
Guarda,2004,Guarda,2004-08-12,23:00:00,0,1,EM545,,Despiste c/capotamento,Guarda 2004.pdf
Guarda,2004,Guarda,2004-07-02,22:10:00,1,0,EM531,,Colisão frontal,Guarda 2004.pdf
Leiria,2004,Alcobaça,2004-01-08,12:15:00,0,1,EN242-4,9.700,Colisão frontal,Leiria 2004.pdf
Leiria,2004,Alcobaça,2004-01-08,18:20:00,1,0,Estrada Municipal,,Atropelamento de peões,Leiria 2004.pdf
Leiria,2004,Alcobaça,2004-02-01,07:30:00,1,0,EN1,96.250,Atropelamento com fuga,Leiria 2004.pdf
Leiria,2004,Alcobaça,2004-02-09,15:30:00,0,1,EN8-6 em movimento,10.150,,Leiria 2004.pdf
Leiria,2004,Alcobaça,2004-02-15,19:45:00,0,1,EN242-4 em movimento,5.900,,Leiria 2004.pdf
